,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Stage,Cycle,Fluorescence,Corr_Fluorescence,Derivative
3114,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,early,20,0.0303484857082367,0.005063268821686506,0.011629710426835376
3115,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,early,21,0.03667709827423096,0.009658902883529663,0.016884695567861225
3116,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,early,22,0.04673652946949006,0.017985355108976364,0.02277432094383107
3117,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,early,23,0.06088527143001557,0.030401118099689484,0.02929858655474495
3118,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,24,0.08602502048015595,0.05380788818001747,0.036457492400602816
3119,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,25,0.12091990411281586,0.08696979284286499,0.048069691319414964
3120,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,26,0.17413442432880402,0.13845133781433105,0.06795383614919168
3121,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,27,0.25550191700458524,0.21808584034442902,0.09610992688993293
3122,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,28,0.36340864598751066,0.32425960898399353,0.13253796354163874
3123,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,29,0.51417495906353,0.47329291701316833,0.17723794610430907
3124,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,30,0.7133522242307663,0.6707372069358826,0.230209874577944
3125,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,31,0.9575469106435776,0.9131989479064941,0.27794396210966127
3126,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,32,1.2382694095373155,1.1921885013580322,0.3069304218465786
3127,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,33,1.5432837814092637,1.4954698085784912,0.317169253788696
3128,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,34,1.8595209926366807,1.8099740743637085,0.30866045793601343
3129,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,35,2.167589983344078,2.1163101196289062,0.28140403428853095
3130,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,36,2.4576533645391465,2.4046404361724854,0.2461725122507429
3131,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,37,2.721631607413292,2.6668858528137207,0.21373842122714348
3132,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,38,2.9539087623357774,2.897429943084717,0.1841017612177327
3133,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,39,3.1401911586523057,3.081979274749756,0.15726253222251058
3134,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,40,3.303606590628624,3.243661880493164,0.13322073424147715
3135,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,41,3.4304860442876817,3.3688082695007324,0.1119763672746324
3136,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,42,3.530551275610924,3.4671404361724854,0.09352943132197628
3137,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,43,3.6057580322027207,3.540614366531372,0.07787992638350881
3138,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,44,3.6607085078954698,3.593831777572632,0.06502785245923003
3139,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,middle,45,3.7144425719976426,3.6458327770233154,0.05497320954913989
3140,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,46,3.739061912894249,3.6687192916870117,0.0477159976532384
3141,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,47,3.7723816245794297,3.700305938720703,0.04203284926930637
3142,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,48,3.8129793018102647,3.739170789718628,0.036700396895124617
3143,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,49,3.827285847067833,3.751744270324707,0.03171864053069312
3144,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,50,3.8400102466344834,3.762735605239868,0.027087580176011875
3145,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,51,3.8517270892858506,3.772719621658325,0.022807215831080894
3146,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,52,3.8600908130407334,3.7793502807617188,0.01887754749590017
3147,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,53,3.8786168903112412,3.7961432933807373,0.015298575170469715
3148,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,54,3.899950584769249,3.815744161605835,0.012070298854789507
3149,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,55,3.902915558218956,3.8169760704040527,0.00919271854885957
3150,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,56,3.911617359519005,3.8239448070526123,0.00666583425267988
3151,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,57,3.917852959036827,3.8284475803375244,0.0044896459662504586
3152,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,58,3.9275399059057237,3.8364014625549316,0.002664153689571297
3153,JG045A,85,BP280_GC70,5,False,D13,100000.0,SYBR,,STANDARD,,26.019442,50,late,59,3.9408727496862412,3.84800124168396,0.001189357422642392
3168,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,3,-0.001817664504051214,0.0024522205349057913,0.01467837855349111
3169,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,4,-0.001368811726570135,0.0011899112723767757,0.01073615941753483
3170,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,5,-0.0010112732648849543,-0.00016371226229239255,0.007230889675135262
3171,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,6,0.001191148161888117,0.0003275471390224993,0.004162569326292393
3172,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,7,0.0030066013336181585,0.0004318382707424462,0.001531198371006234
3173,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,8,0.005039715766906733,0.0007537906640209258,-0.0006632231907232183
3174,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,9,0.006592506170272822,0.00059541902737692,-0.002420695358895965
3175,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,10,0.0072159707546234075,-0.0004922784282825887,-0.0037412181335120054
3176,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,11,0.007385024428367609,-0.0020343868527561426,-0.004624791514571342
3177,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,12,0.009154328703880305,-0.001976244617253542,-0.0050714155020739685
3178,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,13,0.010262185335159296,-0.002579550025984645,-0.005081090096019888
3179,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,14,0.012458094954490656,-0.0020948024466633797,-0.004653815296409107
3180,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,15,0.015586698055267328,-0.000677361327689141,-0.003789591103241613
3181,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,16,0.016844013333320612,-0.001131208031438291,-0.002488417516517419
3182,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,17,0.01898933351039886,-0.0006970498943701386,-0.0007502945362365129
3183,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,18,0.021130391955375666,-0.0002671535185072571,0.0014247778376010969
3184,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,19,0.023731777071952814,0.0006230695871636271,0.00403679960499541
3185,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,20,0.02607643008232116,0.0012565605575218797,0.007085770765946435
3186,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,21,0.03101442158222198,0.004483390133827925,0.010571691320454166
3187,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,22,0.03856592774391174,0.010323734022676945,0.014494561268518594
3188,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,23,0.04744500815868377,0.017491651698946953,0.018854380610139745
3189,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,early,24,0.06056367754936218,0.028899159282445908,0.023651149345317587
3190,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,25,0.0830940693616867,0.04971839115023613,0.03184736167044078
3191,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,26,0.11561510860919952,0.08052826672792435,0.046405511781897946
3192,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,27,0.16453657448291778,0.1277385652065277,0.06732559967968911
3193,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,28,0.23666972815990447,0.1981605589389801,0.09460762536381426
3194,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,29,0.3382414668798447,0.298021137714386,0.12825158883427337
3195,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,30,0.4797269195318222,0.4377954304218292,0.16825749009106647
3196,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,31,0.6633821219205857,0.6197394728660583,0.2072818423058405
3197,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,32,0.890203782916069,0.8448499441146851,0.23798115865024225
3198,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,33,1.1527615278959273,1.1056965589523315,0.2603554391242718
3199,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,34,1.4409247130155562,1.3921486139297485,0.274404683727929
3200,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,35,1.738736817240715,1.6882494688034058,0.280128892461214
3201,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,36,2.035761424899101,1.98356294631958,0.2779243221402943
3202,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,37,2.3217843264341353,2.2678747177124023,0.2681872295813376
3203,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,38,2.579981395602226,2.5243606567382812,0.25091761478434393
3204,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,39,2.807970830798149,2.750638961791992,0.2261154777493131
3205,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,40,2.995757648348808,2.9367146492004395,0.19378081847624518
3206,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,41,3.1542616575956344,3.0935072898864746,0.15391363696514032
3207,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,42,3.300705739855766,3.2382402420043945,0.11439293565631316
3208,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,43,3.410481283068657,3.3463046550750732,0.08309771699007858
3209,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,44,3.482599088549614,3.4167113304138184,0.06002798096643661
3210,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,45,3.5455747336149215,3.477975845336914,0.04518372758538724
3211,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,46,3.6029761523008346,3.5336661338806152,0.03856495684693045
3212,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,47,3.6480999678373336,3.5770788192749023,0.03608552771712269
3213,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,middle,48,3.6799059599637984,3.607173442840576,0.03365929916202037
3214,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,49,3.6900962084531783,3.615652561187744,0.03128627118162348
3215,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,50,3.7124443739652633,3.636289596557617,0.028966443775932025
3216,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,51,3.72901231944561,3.651146411895752,0.02669981694494601
3217,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,52,3.7498567789793014,3.6702797412872314,0.024486390688665437
3218,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,53,3.7657128065824508,3.684424638748169,0.0223261650070903
3219,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,54,3.7763906210660934,3.6933913230895996,0.020219139900220593
3220,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,55,3.7903698176145553,3.7056593894958496,0.01816531536805633
3221,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,56,3.7970460146665572,3.7106242179870605,0.0161646914105975
3222,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,57,3.810437509417534,3.722304582595825,0.014217268027844107
3223,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,58,3.8170691221952437,3.7272250652313232,0.012323045219796151
3224,JG045A,86,BP280_GC70,5,False,D14,100000.0,SYBR,,STANDARD,,27.219093,51,late,59,3.8201983660459518,3.7286431789398193,0.010482022986453631
4012,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,3,-0.0033521682024001964,0.00067032320657745,0.00017993931736029316
4013,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,4,-0.0013819068670272716,0.0009648872073739767,0.0007683123291480694
4014,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,5,-0.0005653977394103893,0.00010569902951829135,0.0012811420416001464
4015,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,6,0.0014319539070129506,0.00042735334136523306,0.0017184284547165241
4016,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,7,0.0038675189018249623,0.001187221030704677,0.0020801715684972033
4017,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,8,0.00440574884414674,4.9753623898141086e-05,0.002366371382942183
4018,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,9,0.006472986936569225,0.00044129439629614353,0.0025770278980514635
4019,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,10,0.0073628395795822255,-0.0003445502952672541,0.002712141113825045
4020,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,11,0.008397039771080028,-0.0009860474383458495,0.0027717110302629276
4021,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,12,0.009887424111366283,-0.0011713604908436537,0.0027557376473651106
4022,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,13,0.01247958540916444,-0.00025489646941423416,0.002664220965131595
4023,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,14,0.014779818058013927,0.000369638844858855,0.0024971609835623804
4024,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,15,0.015661832690238964,-0.0004240438574925065,0.002254557702657466
4025,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,16,0.01685018539428712,-0.0009113884880207479,0.001936411122416854
4026,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,17,0.0178779035806656,-0.001559367636218667,0.0015427212428405417
4027,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,18,0.020104822516441356,-0.0010081459768116474,0.0010734880639285298
4028,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,19,0.02284054160118104,5.1875740609830245e-05,0.0005287115856808202
4029,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,20,0.023726877570152294,-0.0007374855922535062,-9.16081919025894e-05
4030,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,21,0.024776753783226024,-0.0013633067719638348,-0.0007874712688216984
4031,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,22,0.02673896849155427,-0.001076789340004325,-0.0015588776450765056
4032,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,23,0.030275654792785656,0.0007841996266506612,-0.002405827320667012
4033,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,24,0.032306817173957836,0.0011396646732464433,-0.0033283202955932184
4034,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,25,0.03648832142353059,0.003645471530035138,-0.002310934368065773
4035,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,26,0.045829591155052196,0.011311043985188007,0.0026617526637046788
4036,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,early,27,0.05556301474571229,0.019368769600987434,0.01158974079971813
4037,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,28,0.07245839834213258,0.03458845615386963,0.02447303003997459
4038,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,29,0.09685019850730897,0.057304561138153076,0.04131162038447405
4039,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,30,0.13291547894477845,0.09169413894414902,0.062105511833216505
4040,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,31,0.18819634318351747,0.14529931545257568,0.08685470438620198
4041,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,32,0.27119691371917726,0.22662417590618134,0.11555919804343046
4042,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,33,0.38825635313987733,0.34200793504714966,0.14821899280490194
4043,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,34,0.5451509773731231,0.49722686409950256,0.1848340886706164
4044,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,35,0.7465594828128814,0.6969596743583679,0.22540448564057392
4045,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,36,0.9935327589511871,0.9422572255134583,0.26142766149024094
4046,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,37,1.2728323757648468,1.2198811769485474,0.28440109399508434
4047,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,38,1.5786469995975494,1.5240200757980347,0.294324783155104
4048,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,39,1.891717892885208,1.835415244102478,0.2911987289702999
4049,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,40,2.190512877702713,2.1325345039367676,0.275022931440672
4050,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,41,2.471947890520096,2.4122939109802246,0.24579739056622052
4051,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,42,2.7257592499256136,2.6644296646118164,0.21209194719463875
4052,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,43,2.941263419389725,2.878257989883423,0.18247644217362022
4053,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,44,3.1284007847309114,3.0637197494506836,0.15695087550316494
4054,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,45,3.283729296922684,3.217372417449951,0.13551524718327293
4055,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,46,3.404813748598099,3.3367812633514404,0.1181695572139442
4056,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,47,3.5003254234790804,3.430617332458496,0.10333762657071793
4057,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,48,3.578545552492142,3.5071616172790527,0.08944327622913326
4058,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,49,3.6326522648334505,3.5595927238464355,0.07648650618919009
4059,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,50,3.679711323976517,3.604975938796997,0.06446731645088852
4060,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,middle,51,3.7189538300037386,3.642542839050293,0.053385707014228526
4061,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,52,3.7470412075519564,3.668954610824585,0.04324167787921013
4062,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,53,3.7643782913684847,3.6846158504486084,0.03403522904583329
4063,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,54,3.786884289979935,3.705446243286133,0.02576636051409802
4064,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,55,3.80512712597847,3.722013473510742,0.01843507228400433
4065,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,56,3.818081122636795,3.7332916259765625,0.012041364355552198
4066,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,57,3.840450030565262,3.7539849281311035,0.006585236728741647
4067,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,58,3.8512735188007357,3.7631325721740723,0.0020666894035726796
4068,JG045A,109,BP280_GC70,4,False,E13,10000.0,SYBR,,STANDARD,,30.923653,64,late,59,3.8631939709186556,3.7733774185180664,-0.0015142776199547272
4084,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,3,-0.002291131019592274,0.0022814173717051744,-0.001973966881783597
4085,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,4,-0.0012142986059188732,0.001743658329360187,0.00017265371052794837
4086,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,5,-0.00036840438842772327,0.0009749612654559314,0.0019396082715164575
4087,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,6,0.0008562326431274525,0.0005850069574080408,0.003326896801181929
4088,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,7,0.0030176013708114735,0.0011317842872813344,0.004334519299524363
4089,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,8,0.0039163053035736195,0.00041589693864807487,0.00496247576654376
4090,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,9,0.004997757077217113,-0.00011724262003554031,0.005210766202240119
4091,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,10,0.0063303232192993275,-0.00039926782483235,0.005079390606613441
4092,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,11,0.007447776198387157,-0.0008964061853475869,0.004568348979663723
4093,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,12,0.00902107059955598,-0.0009377031237818301,0.0036776413213909704
4094,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,13,0.010714691877365123,-0.0008586731855757535,0.002407267631795179
4095,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,14,0.011817526817321788,-0.001370429527014494,0.001031239887348912
4096,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,15,0.01304299831390382,-0.0017595493700355291,-0.000176429935475264
4097,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,16,0.01538560986518861,-0.0010315291583538055,-0.0012157418366773524
4098,JG045A,110,BP280_GC70,4,False,E14,10000.0,SYBR,,STANDARD,,31.718016,65,early,17,0.017089572548866283,-0.0009421578724868596,-0.002086695816257352
